YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT20,1677,1280
2023-02,WEEKDAY,19,TRAIN,DT20,4540,4228
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT18,1112,796
2023-02,WEEKDAY,20,TRAIN,DT18,9013,2000
2023-02,WEEKDAY,7,TRAIN,PW3,2590,2271
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,PW3,208,388
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,NE7/DT12,66,185
2023-02,WEEKDAY,0,TRAIN,NE7/DT12,106,292
2023-02,WEEKDAY,23,TRAIN,NE15,662,6881
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,NE15,351,2646
2023-02,WEEKDAY,19,TRAIN,TE12,2239,1337
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,TE12,631,406
2023-02,WEEKDAY,5,TRAIN,DT22,598,0
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,DT22,77,0
2023-02,WEEKDAY,7,TRAIN,SW3,6317,4239
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,SW3,610,156
2023-02,WEEKDAY,23,TRAIN,BP8,197,382
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,BP8,85,198
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,CC14,2098,1284
2023-02,WEEKDAY,11,TRAIN,CC14,4167,1997
2023-02,WEEKDAY,19,TRAIN,EW6,5416,15708
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW6,2001,3744
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,EW17,7023,6254
2023-02,WEEKDAY,10,TRAIN,EW17,13642,13698
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,NS5,931,3984
2023-02,WEEKDAY,23,TRAIN,NS5,1691,8703
2023-02,WEEKDAY,10,TRAIN,EW32,828,1019
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,EW32,815,307
2023-02,WEEKDAY,16,TRAIN,CC16,8872,4397
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC16,1661,1571
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NE11,2320,2095
2023-02,WEEKDAY,17,TRAIN,NE11,10037,6684
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS4/BP1,9804,11135
2023-02,WEEKDAY,15,TRAIN,NS4/BP1,23748,29094
2023-02,WEEKDAY,11,TRAIN,EW14/NS26,20192,22833
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,EW14/NS26,3554,5716
2023-02,WEEKDAY,0,TRAIN,CC14,48,265
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,CC14,48,162
2023-02,WEEKDAY,19,TRAIN,DT29,3359,10616
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT29,1172,2079
2023-02,WEEKDAY,10,TRAIN,BP3,2559,1050
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,BP3,1717,582
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS8,5524,5954
2023-02,WEEKDAY,17,TRAIN,NS8,19726,22327
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS4/BP1,7814,12552
2023-02,WEEKDAY,19,TRAIN,NS4/BP1,24837,54277
2023-02,WEEKDAY,17,TRAIN,CC27,13895,1176
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC27,694,410
2023-02,WEEKDAY,17,TRAIN,EW16/NE3/TE17,58487,13905
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW16/NE3/TE17,6260,5025
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC19/DT9,845,654
2023-02,WEEKDAY,21,TRAIN,CC19/DT9,2962,2058
2023-02,WEEKDAY,9,TRAIN,TE16,3246,3082
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,TE16,1151,1025
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,NS11,7740,2795
2023-02,WEEKDAY,6,TRAIN,NS11,67245,17762
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,NS17/CC15,13328,10474
2023-02,WEEKDAY,11,TRAIN,NS17/CC15,24596,19789
2023-02,WEEKDAY,14,TRAIN,EW25,3122,4137
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW25,2247,2490
2023-02,WEEKDAY,12,TRAIN,DT25,1686,1623
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,DT25,1352,676
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,CC11,3170,2695
2023-02,WEEKDAY,14,TRAIN,CC11,7139,7128
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,DT25,954,820
2023-02,WEEKDAY,9,TRAIN,DT25,2822,3240
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,NE9,7682,5215
2023-02,WEEKDAY,12,TRAIN,NE9,15652,10155
2023-02,WEEKDAY,8,TRAIN,EW21/CC22,14699,51661
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,EW21/CC22,2631,5948
2023-02,WEEKDAY,20,TRAIN,NS13,23367,48062
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS13,9685,15168
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,TE6,2634,1238
2023-02,WEEKDAY,8,TRAIN,TE6,15049,3219
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,CC27,44,7
2023-02,WEEKDAY,5,TRAIN,CC27,106,51
2023-02,WEEKDAY,8,TRAIN,EW14/NS26,5151,133244
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,EW14/NS26,943,4252
2023-02,WEEKDAY,19,TRAIN,NS3,10122,28984
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,NS3,3661,5876
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,PE3,2228,1979
2023-02,WEEKDAY,13,TRAIN,PE3,4936,5171
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,BP10,515,1207
2023-02,WEEKDAY,19,TRAIN,BP10,1795,6355
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,PW7,979,543
2023-02,WEEKDAY,10,TRAIN,PW7,1427,956
2023-02,WEEKDAY,8,TRAIN,EW2/DT32,67517,34856
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,EW2/DT32,11027,7899
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,DT21,1479,1956
2023-02,WEEKDAY,11,TRAIN,DT21,2996,5474
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NE5,2574,2622
2023-02,WEEKDAY,15,TRAIN,NE5,5544,5398
2023-02,WEEKDAY,21,TRAIN,NS16,18476,34334
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NS16,6927,12219
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS16,7692,12316
2023-02,WEEKDAY,20,TRAIN,NS16,20758,38183
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,PW1,895,1072
2023-02,WEEKDAY,14,TRAIN,PW1,839,1249
2023-02,WEEKDAY,22,TRAIN,NS23,20320,3808
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,NS23,7946,1621
2023-02,WEEKDAY,16,TRAIN,CC27,4142,979
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CC27,747,434
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,CC12,418,900
2023-02,WEEKDAY,21,TRAIN,CC12,1228,2969
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,PE3,24,194
2023-02,WEEKDAY,0,TRAIN,PE3,30,375
2023-02,WEEKDAY,6,TRAIN,NS27/CE2/TE20,318,3009
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,NS27/CE2/TE20,96,224
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC23,943,521
2023-02,WEEKDAY,20,TRAIN,CC23,8978,1178
2023-02,WEEKDAY,22,TRAIN,DT10/TE11,1776,2593
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,DT10/TE11,691,975
2023-02,WEEKDAY,13,TRAIN,NS2,15568,14963
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,NS2,8815,8285
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,PW5,899,801
2023-02,WEEKDAY,13,TRAIN,PW5,5471,2000
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,CC16,1047,1387
2023-02,WEEKDAY,7,TRAIN,CC16,9169,28520
2023-02,WEEKDAY,16,TRAIN,NE13,15524,16977
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NE13,6428,6284
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NE15,4787,5084
2023-02,WEEKDAY,15,TRAIN,NE15,7717,13707
2023-02,WEEKDAY,11,TRAIN,NE1/CC29,10760,33282
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,NE1/CC29,5779,19507
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,NE8,9100,11417
2023-02,WEEKDAY,13,TRAIN,NE8,15771,15635
2023-02,WEEKDAY,21,TRAIN,EW26,6558,24947
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW26,2901,8913
2023-02,WEEKDAY,20,TRAIN,TE1,2777,1596
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE1,497,893
2023-02,WEEKDAY,23,TRAIN,CC25,587,1162
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,CC25,237,508
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,NE9,7371,5300
2023-02,WEEKDAY,13,TRAIN,NE9,15157,12289
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,TE1,0,107
2023-02,WEEKDAY,0,TRAIN,TE1,2,209
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,NS10,14234,6660
2023-02,WEEKDAY,8,TRAIN,NS10,66590,27786
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,DT21,12,0
2023-02,WEEKDAY,5,TRAIN,DT21,47,0
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,NE12/CC13,9094,4826
2023-02,WEEKDAY,7,TRAIN,NE12/CC13,73100,42947
2023-02,WEEKDAY,17,TRAIN,SW3,1993,3011
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,SW3,740,784
2023-02,WEEKDAY,0,TRAIN,EW30,0,69
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,EW30,1,56
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT18,1195,650
2023-02,WEEKDAY,21,TRAIN,DT18,7328,1383
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT34,934,1117
2023-02,WEEKDAY,14,TRAIN,DT34,1835,2468
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW5,10231,13061
2023-02,WEEKDAY,17,TRAIN,EW5,32162,38280
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,TE5,704,366
2023-02,WEEKDAY,7,TRAIN,TE5,7355,1889
2023-02,WEEKDAY,15,TRAIN,BP5,1555,1257
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,BP5,574,510
2023-02,WEEKDAY,5,TRAIN,DT30,1419,102
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,DT30,182,9
2023-02,WEEKDAY,10,TRAIN,TE19,742,3114
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,TE19,262,368
2023-02,WEEKDAY,15,TRAIN,BP3,1934,3219
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,BP3,1082,1171
2023-02,WEEKDAY,20,TRAIN,NS23,24244,9081
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS23,10069,3749
2023-02,WEEKDAY,0,TRAIN,NS23,249,105
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,NS23,95,63
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,NS18,1123,4129
2023-02,WEEKDAY,22,TRAIN,NS18,2543,10204
2023-02,WEEKDAY,22,TRAIN,TE14/NS22,31032,5015
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,TE14/NS22,13251,2326
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,NS2,7365,8305
2023-02,WEEKDAY,15,TRAIN,NS2,15702,19783
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,CC7,1885,2240
2023-02,WEEKDAY,18,TRAIN,CC7,10732,9535
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,SW4,17,74
2023-02,WEEKDAY,0,TRAIN,SW4,20,188
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,BP7,190,399
2023-02,WEEKDAY,16,TRAIN,BP7,643,1330
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT22,4319,2690
2023-02,WEEKDAY,20,TRAIN,DT22,5649,6342
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,DT24,1444,957
2023-02,WEEKDAY,8,TRAIN,DT24,9386,5684
2023-02,WEEKDAY,10,TRAIN,PE4,988,411
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,PE4,630,321
2023-02,WEEKDAY,7,TRAIN,NE13,26365,17131
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,NE13,3786,3551
2023-02,WEEKDAY,18,TRAIN,EW26,36564,56727
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW26,7700,10818
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,SW1,468,341
2023-02,WEEKDAY,9,TRAIN,SW1,1384,1960
2023-02,WEEKDAY,12,TRAIN,NS12,7727,5257
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,NS12,4933,3146
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT18,1185,1214
2023-02,WEEKDAY,19,TRAIN,DT18,17326,4088
2023-02,WEEKDAY,0,TRAIN,CC24,51,58
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,CC24,10,40
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,EW10,3698,4149
2023-02,WEEKDAY,19,TRAIN,EW10,6428,14875
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NS5,7712,9659
2023-02,WEEKDAY,17,TRAIN,NS5,27554,37915
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,EW4,4086,5083
2023-02,WEEKDAY,18,TRAIN,EW4,24668,19855
2023-02,WEEKDAY,17,TRAIN,CC24,47521,6633
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC24,2716,1338
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,CC6,3444,3394
2023-02,WEEKDAY,19,TRAIN,CC6,6189,10881
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,CC10/DT26,3593,3763
2023-02,WEEKDAY,8,TRAIN,CC10/DT26,17785,32511
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,NS9/TE2,15114,19477
2023-02,WEEKDAY,18,TRAIN,NS9/TE2,52750,104296
2023-02,WEEKDAY,13,TRAIN,TE5,1555,1942
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,TE5,814,856
2023-02,WEEKDAY,12,TRAIN,BP13,942,572
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,BP13,474,291
2023-02,WEEKDAY,5,TRAIN,SE3,1308,37
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,SE3,219,2
2023-02,WEEKDAY,0,TRAIN,NE5,62,45
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,NE5,24,19
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,NS3,5471,5375
2023-02,WEEKDAY,14,TRAIN,NS3,10554,12839
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,NS5,10065,5400
2023-02,WEEKDAY,11,TRAIN,NS5,17087,9396
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NS16,11526,14112
2023-02,WEEKDAY,16,TRAIN,NS16,29011,36545
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,SE5,171,38
2023-02,WEEKDAY,5,TRAIN,SE5,695,230
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,DT23,939,793
2023-02,WEEKDAY,12,TRAIN,DT23,1835,1772
2023-02,WEEKDAY,20,TRAIN,EW10,4400,9895
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW10,2833,3722
2023-02,WEEKDAY,21,TRAIN,TE22,2206,516
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,TE22,1410,299
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NE17/PTC,9646,11264
2023-02,WEEKDAY,20,TRAIN,NE17/PTC,19916,30975
2023-02,WEEKDAY,10,TRAIN,NE9,15108,10046
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,NE9,7644,5127
2023-02,WEEKDAY,20,TRAIN,DT29,2156,7241
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,DT29,793,2150
2023-02,WEEKDAY,22,TRAIN,CC8,2204,4350
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,CC8,1044,1548
2023-02,WEEKDAY,17,TRAIN,DT28,16401,8446
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,DT28,3311,2801
2023-02,WEEKDAY,0,TRAIN,EW24/NS1,731,1515
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,EW24/NS1,367,1041
2023-02,WEEKDAY,5,TRAIN,DT5,1056,206
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,DT5,178,35
2023-02,WEEKDAY,14,TRAIN,DT29,3054,3471
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,DT29,1584,1513
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,NE9,5785,4347
2023-02,WEEKDAY,8,TRAIN,NE9,25333,26031
2023-02,WEEKDAY,20,TRAIN,CC26,3534,1790
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,CC26,789,701
2023-02,WEEKDAY,14,TRAIN,BP12,2674,1489
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,BP12,660,519
2023-02,WEEKDAY,8,TRAIN,BP10,5435,2005
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,BP10,993,746
2023-02,WEEKDAY,0,TRAIN,NE8,104,273
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,NE8,61,147
2023-02,WEEKDAY,13,TRAIN,DT18,5892,6759
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,DT18,1188,1432
2023-02,WEEKDAY,23,TRAIN,TE13,404,218
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,TE13,240,98
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,DT6,10,95
2023-02,WEEKDAY,0,TRAIN,DT6,15,219
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,CC28,1457,623
2023-02,WEEKDAY,9,TRAIN,CC28,3880,3326
2023-02,WEEKDAY,23,TRAIN,CC20,253,809
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,CC20,129,328
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW9,5875,5941
2023-02,WEEKDAY,15,TRAIN,EW9,13581,10675
2023-02,WEEKENDS/HOLIDAY,8,TRAIN,EW33,932,1178
2023-02,WEEKDAY,8,TRAIN,EW33,2361,7210
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,NS16,2806,315
2023-02,WEEKDAY,5,TRAIN,NS16,14850,2042
2023-02,WEEKDAY,23,TRAIN,DT27,581,1854
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,DT27,238,891
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,SE3,969,949
2023-02,WEEKDAY,17,TRAIN,SE3,1820,3549
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,NS12,129,650
2023-02,WEEKDAY,0,TRAIN,NS12,250,1481
2023-02,WEEKDAY,16,TRAIN,NE15,8833,15071
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,NE15,4697,5422
2023-02,WEEKDAY,20,TRAIN,TE18,3994,1567
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE18,1858,794
2023-02,WEEKDAY,14,TRAIN,EW12/DT14,32806,33579
2023-02,WEEKENDS/HOLIDAY,14,TRAIN,EW12/DT14,19186,22666
2023-02,WEEKDAY,12,TRAIN,CC20,2724,2643
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,CC20,1966,1373
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,DT24,1209,1590
2023-02,WEEKDAY,18,TRAIN,DT24,6131,9344
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW30,2227,447
2023-02,WEEKDAY,17,TRAIN,EW30,16752,765
2023-02,WEEKENDS/HOLIDAY,18,TRAIN,TE8,3186,2806
2023-02,WEEKDAY,18,TRAIN,TE8,9217,10595
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,SW7,989,572
2023-02,WEEKDAY,11,TRAIN,SW7,2020,1078
2023-02,WEEKDAY,21,TRAIN,NE7/DT12,15819,8326
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,NE7/DT12,10062,4242
2023-02,WEEKDAY,11,TRAIN,CE1/DT16,7793,19514
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,CE1/DT16,4029,13858
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,BP11,518,34
2023-02,WEEKDAY,5,TRAIN,BP11,3225,214
2023-02,WEEKDAY,17,TRAIN,CC8,10374,7942
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,CC8,2600,2444
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,CC5,462,344
2023-02,WEEKDAY,23,TRAIN,CC5,1116,775
2023-02,WEEKDAY,13,TRAIN,PE6,5135,6093
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,PE6,2654,2321
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,NS14,4312,8761
2023-02,WEEKDAY,20,TRAIN,NS14,10568,28483
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,CC28,210,6
2023-02,WEEKDAY,5,TRAIN,CC28,1219,35
2023-02,WEEKDAY,11,TRAIN,TE3,3562,1450
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,TE3,2377,1077
2023-02,WEEKDAY,11,TRAIN,EW33,1366,991
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,EW33,827,461
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,CC25,1493,1550
2023-02,WEEKDAY,7,TRAIN,CC25,7390,9704
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,TE1,560,456
2023-02,WEEKDAY,15,TRAIN,TE1,15656,2623
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,DT21,1782,2189
2023-02,WEEKDAY,13,TRAIN,DT21,3468,4596
2023-02,WEEKDAY,22,TRAIN,NS8,4746,9405
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,NS8,2380,3641
2023-02,WEEKDAY,23,TRAIN,CC3,2798,325
2023-02,WEEKENDS/HOLIDAY,23,TRAIN,CC3,1217,101
2023-02,WEEKDAY,0,TRAIN,DT23,41,63
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,DT23,17,26
2023-02,WEEKDAY,6,TRAIN,DT22,4383,1922
2023-02,WEEKENDS/HOLIDAY,6,TRAIN,DT22,926,717
2023-02,WEEKDAY,17,TRAIN,EW26,32870,37726
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,EW26,9612,10290
2023-02,WEEKDAY,21,TRAIN,EW8/CC9,32906,14880
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,EW8/CC9,13015,6207
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,EW9,3099,5116
2023-02,WEEKDAY,22,TRAIN,EW9,6348,12431
2023-02,WEEKDAY,20,TRAIN,EW17,11776,18441
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW17,4404,5891
2023-02,WEEKDAY,12,TRAIN,NS21/DT11,29748,26673
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,NS21/DT11,15940,15042
2023-02,WEEKDAY,13,TRAIN,NS14,17287,13472
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,NS14,8144,7056
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,EW23,4754,7968
2023-02,WEEKDAY,22,TRAIN,EW23,13466,18669
2023-02,WEEKDAY,22,TRAIN,NE8,14188,9925
2023-02,WEEKENDS/HOLIDAY,22,TRAIN,NE8,8571,4273
2023-02,WEEKENDS/HOLIDAY,9,TRAIN,NS23,1708,7178
2023-02,WEEKDAY,9,TRAIN,NS23,5352,26178
2023-02,WEEKDAY,20,TRAIN,TE19,3145,670
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,TE19,484,293
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,EW1,3650,8410
2023-02,WEEKDAY,20,TRAIN,EW1,7563,25946
2023-02,WEEKENDS/HOLIDAY,0,TRAIN,BP3,1,1
2023-02,WEEKDAY,10,TRAIN,SE1,2745,1174
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,SE1,1696,732
2023-02,WEEKDAY,20,TRAIN,SE1,1012,4100
2023-02,WEEKENDS/HOLIDAY,20,TRAIN,SE1,442,1343
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,PE7,962,721
2023-02,WEEKDAY,7,TRAIN,PE7,9138,5438
2023-02,WEEKDAY,17,TRAIN,NE10,18876,14513
2023-02,WEEKENDS/HOLIDAY,17,TRAIN,NE10,4951,4546
2023-02,WEEKENDS/HOLIDAY,21,TRAIN,DT2,138,364
2023-02,WEEKDAY,21,TRAIN,DT2,432,1037
2023-02,WEEKDAY,7,TRAIN,NE1/CC29,11616,36153
2023-02,WEEKENDS/HOLIDAY,7,TRAIN,NE1/CC29,2802,7870
2023-02,WEEKDAY,19,TRAIN,DT30,2895,12271
2023-02,WEEKENDS/HOLIDAY,19,TRAIN,DT30,1261,2376
2023-02,WEEKDAY,16,TRAIN,BP12,2610,1671
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,BP12,666,460
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,BP7,176,400
2023-02,WEEKDAY,15,TRAIN,BP7,941,1043
2023-02,WEEKENDS/HOLIDAY,12,TRAIN,EW3,5486,4510
2023-02,WEEKDAY,12,TRAIN,EW3,11505,9433
2023-02,WEEKDAY,11,TRAIN,SE4,2953,1779
2023-02,WEEKENDS/HOLIDAY,11,TRAIN,SE4,1728,909
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,CC2,1291,1846
2023-02,WEEKDAY,13,TRAIN,CC2,2372,3933
2023-02,WEEKDAY,13,TRAIN,CC5,2337,2737
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,CC5,1254,1928
2023-02,WEEKDAY,5,TRAIN,CC14,607,239
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,CC14,102,42
2023-02,WEEKDAY,16,TRAIN,CE1/DT16,19051,15697
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,CE1/DT16,13513,10518
2023-02,WEEKENDS/HOLIDAY,13,TRAIN,SW3,694,729
2023-02,WEEKDAY,13,TRAIN,SW3,5046,2340
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,EW14/NS26,217,82
2023-02,WEEKDAY,5,TRAIN,EW14/NS26,843,1396
2023-02,WEEKDAY,15,TRAIN,EW10,5142,6784
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,EW10,3775,3943
2023-02,WEEKENDS/HOLIDAY,5,TRAIN,BP8,192,78
2023-02,WEEKDAY,5,TRAIN,BP8,1212,757
2023-02,WEEKENDS/HOLIDAY,15,TRAIN,SE5,728,851
2023-02,WEEKDAY,15,TRAIN,SE5,4300,2469
2023-02,WEEKDAY,16,TRAIN,DT8,11730,3500
2023-02,WEEKENDS/HOLIDAY,16,TRAIN,DT8,869,1071
2023-02,WEEKENDS/HOLIDAY,10,TRAIN,SW2,1942,1370
2023-02,WEEKDAY,10,TRAIN,SW2,2404,1311
